0.000204000000000000	0.00194200000000000
0.000658000000000000	0.00372300000000000
0.00602600000000000	0.0126150000000000
0.0165900000000000	0.0222900000000000
0.0319100000000000	0.0322990000000000
0.0518230000000000	0.0423520000000000
0.0760350000000000	0.0522240000000000
0.104263000000000	0.0616970000000000
0.136174000000000	0.0705800000000000
0.171409000000000	0.0786870000000000
0.209576000000000	0.0858510000000000
0.250247000000000	0.0919080000000000
0.292970000000000	0.0967030000000000
0.337260000000000	0.100070000000000
0.382612000000000	0.101840000000000
0.428461000000000	0.101760000000000
0.474243000000000	0.0993920000000000
0.519832000000000	0.0932680000000000
0.567830000000000	0.0840950000000000
0.617331000000000	0.0742140000000000
0.667064000000000	0.0643530000000000
0.715952000000000	0.0548720000000000
0.763042000000000	0.0459740000000000
0.807470000000000	0.0377660000000000
0.848455000000000	0.0302800000000000
0.885293000000000	0.0234580000000000
0.917488000000000	0.0170330000000000
0.945073000000000	0.0110240000000000
0.967844000000000	0.00596000000000000
0.985190000000000	0.00237300000000000
0.996203000000000	0.000487000000000000
1	0
